380,6.1407e-06,5.4832e-06,4.5154e-06
384,5.4066e-06,4.299e-06,3.6226e-06
388,4.2081e-06,3.9673e-06,3.6058e-06
392,3.9355e-06,3.7051e-06,4.5241e-06
396,3.2545e-06,3.1228e-06,3.6553e-06
400,3.173e-06,2.7336e-06,3.9332e-06
404,3.7362e-06,2.6713e-06,5.0131e-06
408,2.9981e-06,3.4938e-06,7.0114e-06
412,2.3454e-06,3.7388e-06,1.697e-05
416,2.162e-06,4.2747e-06,4.9398e-05
420,2.2774e-06,6.2619e-06,0.00013326
424,2.6624e-06,1.0052e-05,0.0003593
428,3.1424e-06,1.3317e-05,0.00080615
432,2.8368e-06,1.6239e-05,0.0016704
436,3.0635e-06,1.9966e-05,0.0031421
440,2.7271e-06,2.3685e-05,0.0053609
444,2.0684e-06,2.543e-05,0.0082833
448,1.2077e-06,2.403e-05,0.010975
452,1.9726e-06,2.0144e-05,0.01154
456,1.4958e-06,1.886e-05,0.0097652
460,1.7411e-06,2.7029e-05,0.0071433
464,1.7021e-06,5.2747e-05,0.0049031
468,1.8433e-06,0.00010237,0.0032113
472,3.3006e-06,0.00019969,0.0019123
476,2.8198e-06,0.00039399,0.0010073
480,2.6509e-06,0.00070479,0.00054173
484,2.0228e-06,0.0012158,0.0002751
488,1.2864e-06,0.002054,0.0001353
492,2.0577e-06,0.0031772,6.765e-05
496,1.6103e-06,0.0044664,3.418e-05
500,1.6701e-06,0.005681,1.9651e-05
504,1.4525e-06,0.0065545,1.4065e-05
508,1.5415e-06,0.0071187,1.2241e-05
512,1.3986e-06,0.0074812,1.1475e-05
516,1.6459e-06,0.0076851,1.1707e-05
520,1.3816e-06,0.007796,9.5782e-06
524,1.1296e-06,0.0077783,8.5292e-06
528,1.5429e-06,0.0077402,7.1545e-06
532,1.3346e-06,0.0077424,6.1386e-06
536,1.4836e-06,0.0077312,4.8763e-06
540,1.6463e-06,0.0076828,4.3388e-06
544,2.455e-06,0.0075896,4.8568e-06
548,2.7302e-06,0.0074775,5.3072e-06
552,3.5318e-06,0.0073335,5.8831e-06
556,2.4843e-06,0.0071412,4.2602e-06
560,2.9922e-06,0.0068697,3.2439e-06
564,1.7743e-06,0.0064898,2.6223e-06
568,2.5413e-06,0.0061534,2.866e-06
572,4.2514e-06,0.00578,2.7425e-06
576,5.9128e-06,0.0053216,3.2066e-06
580,1.6097e-05,0.0047332,4.2981e-06
584,5.3054e-05,0.0038385,4.5267e-06
588,0.00014233,0.0029785,3.2579e-06
592,0.00032891,0.0021741,3.2575e-06
596,0.00067792,0.0014697,2.6648e-06
600,0.0012892,0.00089313,2.3039e-06
604,0.0024033,0.0004769,2.6502e-06
608,0.0039823,0.00026083,2.789e-06
612,0.0062753,0.00013502,3.0403e-06
616,0.009478,7.2401e-05,3.2713e-06
620,0.014235,4.4435e-05,3.3652e-06
624,0.019703,3.1338e-05,3.4681e-06
628,0.022222,2.5473e-05,2.3616e-06
632,0.019004,2.0162e-05,1.799e-06
636,0.012018,1.8572e-05,3.9836e-06
640,0.0055748,1.8102e-05,3.3708e-06
644,0.0027772,1.6675e-05,3.829e-06
648,0.0014109,1.5419e-05,5.65e-06
652,0.0007423,1.485e-05,6.1156e-06
656,0.00038864,1.2597e-05,6.355e-06
660,0.00022033,1.181e-05,6.4264e-06
664,0.00013572,9.1435e-06,5.1208e-06
668,8.7225e-05,8.4594e-06,5.0249e-06
672,5.9503e-05,7.9207e-06,5.224e-06
676,4.6425e-05,9.4609e-06,6.0535e-06
680,3.4078e-05,7.0148e-06,5.6422e-06
684,2.6665e-05,5.7911e-06,6.7041e-06
688,1.8703e-05,8.2019e-06,6.0439e-06
692,2.0996e-05,8.0127e-06,6.7643e-06
696,1.5959e-05,7.1883e-06,6.5682e-06
700,1.8328e-05,7.0981e-06,6.691e-06
704,1.8099e-05,9.5869e-06,7.5524e-06
708,1.5561e-05,8.601e-06,6.1324e-06
712,1.5356e-05,1.0656e-05,9.1969e-06
716,1.4024e-05,9.2368e-06,8.7037e-06
720,1.7546e-05,9.568e-06,1.052e-05
724,1.6282e-05,1.4099e-05,9.4512e-06
728,1.5976e-05,1.506e-05,1.2704e-05
732,1.7137e-05,1.4082e-05,1.1627e-05
736,1.5841e-05,1.2745e-05,1.1265e-05
740,1.7863e-05,1.35e-05,1.4059e-05
744,2.0896e-05,1.4814e-05,1.4174e-05
748,2.2605e-05,1.5123e-05,1.6376e-05
752,2.128e-05,2.0156e-05,1.696e-05
756,2.5471e-05,2.6212e-05,2.2767e-05
760,3.0741e-05,2.4537e-05,2.2389e-05
764,2.9434e-05,2.3086e-05,2.159e-05
768,3.017e-05,2.2001e-05,2.4904e-05
772,3.7562e-05,2.7886e-05,3.1554e-05
776,5.0209e-05,3.7901e-05,3.6413e-05
780,6.4937e-05,3.9635e-05,4.1041e-05
